UT;DI;TI;CR;Freq1AU;FreqTT;DOI_CR;Ref_ID
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Garcia-Canal E, 2003, ORGAN STUD, V24, P743, DOI 10.1177/0170840603024005004;1;1;10.1177/0170840603024005004;doi1851
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Gazley B, 2010, NONPROF VOLUNT SEC Q, V39, P653, DOI 10.1177/0899764009360823;1;1;10.1177/0899764009360823;doi1871
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Guo C, 2019, VOLUNTAS, V30, P647, DOI 10.1007/s11266-017-9932-3;1;1;10.1007/s11266-017-9932-3;doi0364
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Herlin H., 2013, J CORPORATE CITIZENS, V50, P58, DOI DOI 10.9774/GLEAF.4700.2013.JU.00008;1;1;10.9774/GLEAF.4700.2013.JU.00008;doi2464
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Isett KR, 2005, J PUBL ADM RES THEOR, V15, P149, DOI 10.1093/jopart/mui008;2;2;10.1093/jopart/mui008;doi1299
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Lambright KT, 2010, AM REV PUBLIC ADM, V40, P64, DOI 10.1177/0275074008329426;1;1;10.1177/0275074008329426;doi1861
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Le Ber MJ, 2010, BUS SOC, V49, P140, DOI 10.1177/0007650309345457;9;9;10.1177/0007650309345457;doi1763
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Leat D, 2018, AUST J PUBL ADMIN, V77, P128, DOI 10.1111/1467-8500.12249;1;1;10.1111/1467-8500.12249;doi1506
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Liden RC, 2016, ANNU REV ORGAN PSYCH, V3, P139, DOI 10.1146/annurev-orgpsych-041015-062452;1;1;10.1146/annurev-orgpsych-041015-062452;doi1728
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Mashaw JL, 2006, CAMB STUD LAW SOC, P115;2;2;;ref0355
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;McElroy C. A., 2012, J SUSTAINABLE FINANC, V2, P240;2;2;;ref0364
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;McEvily B, 2017, ORGAN SCI, V28, P74, DOI 10.1287/orsc.2016.1102;3;3;10.1287/orsc.2016.1102;doi2025
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;McGregor-Lowndes M, 2018, AM BEHAV SCI, V62, P1759, DOI 10.1177/0002764218773495;1;1;10.1177/0002764218773495;doi1749
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Mendel SC, 2018, INTRO WHY THIS BOOK;1;1;;ref0370
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Mendel SC, 2014, NONPROFIT MANAG LEAD, V25, P23, DOI 10.1002/nml.21109;1;1;10.1002/nml.21109;doi0081
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Milner A., 2018, GLOBAL LANDSCAPE PHI;1;1;;ref0386
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Muthusamy SK, 2005, ORGAN STUD, V26, P415, DOI 10.1177/0170840605050874;1;1;10.1177/0170840605050874;doi1853
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;O'Brien NF, 2017, VOLUNTAS, V28, P1399, DOI 10.1007/s11266-016-9721-4;1;1;10.1007/s11266-016-9721-4;doi0362
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Ostrander Susan A., 2007, NONPROFIT MANAGEMENT, V18, P237, DOI DOI 10.1002/nml.183;1;1;10.1002/nml.183;doi0080
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Qu SQ, 2011, QUAL RES ACCOUNT MAN, V8, P238, DOI 10.1108/11766091111162070;1;1;10.1108/11766091111162070;doi1359
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Rey-Garcia M, 2012, FOUND REV, V4, P77, DOI 10.4087/FOUNDATIONREVIEW-D-12-00003.1;1;1;10.4087/FOUNDATIONREVIEW-D-12-00003.1;doi2344
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Rivera MT, 2010, ANNU REV SOCIOL, V36, P91, DOI 10.1146/annurev.soc.34.040507.134743;1;1;10.1146/annurev.soc.34.040507.134743;doi1727
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Rowley TJ, 1997, ACAD MANAGE REV, V22, P887, DOI 10.2307/259248;1;1;10.2307/259248;doi2263
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Seitanidi MM, 2010, J BUS ETHICS, V94, P139, DOI 10.1007/s10551-011-0784-2;1;1;10.1007/s10551-011-0784-2;doi0275
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Ward D, 2016, PUBLIC ANCILLARY FUN, V2;4;4;;ref0581
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Watson R, 2018, J BUS RES, DOI 10.1016/j.jbusres.2018.11.023;1;1;10.1016/j.jbusres.2018.11.023;doi0656
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Weick KE, 2007, ACAD MANAGE J, V50, P14;1;1;;ref0590
WOS:000568463200001;10.1007/s11266-020-00269-8;Ties That Bind: Public Foundations in Dyadic Partnerships;Williamson A, 2018, AUST J PUBL ADMIN, V77, P375, DOI 10.1111/1467-8500.12255;4;4;10.1111/1467-8500.12255;doi1507
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Blondel VD, 2008, J STAT MECH-THEORY E, DOI 10.1088/1742-5468/2008/10/P10008;1;1;10.1088/1742-5468/2008/10/P10008;doi1290
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Borgatti SP, 2003, J MANAGE, V29, P991, DOI 10.1016/S0149-2063(03)00087-4;1;1;10.1016/S0149-2063(03)00087-4;doi0936
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Boyd D., 2010, 43 HAW INT C SYST SC, V2010, P1, DOI DOI 10.1109/HICSS.2010.412;2;2;10.1109/HICSS.2010.412;doi1477
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Brandes U, 2001, J MATH SOCIOL, V25, P163, DOI 10.1080/0022250X.2001.9990249;1;1;10.1080/0022250X.2001.9990249;doi1151
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Brown G., 2002, SYDNEY OLYMPICS BRAN, P163;1;3;;ref0069
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Brown J, 2007, J INTERACT MARK, V21, P2, DOI 10.1002/dir.20082;2;3;10.1002/dir.20082;doi0065
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Burt R. S., 2009, STRUCTURAL HOLES SOC;1;1;;ref0076
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Chalip L, 2003, J SPORT MANAGE, V17, P214, DOI 10.1123/jsm.17.3.214;2;2;10.1123/jsm.17.3.214;doi1710
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Cheng MM, 2018, INT J HOSP MANAG, V70, P95, DOI 10.1016/j.ijhm.2017.11.002;2;2;10.1016/j.ijhm.2017.11.002;doi0514
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Chu KH, 2015, PLOS ONE, V10, DOI 10.1371/journal.pone.0145387;1;1;10.1371/journal.pone.0145387;doi2042
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Felix R, 2017, J BUS RES, V70, P118, DOI 10.1016/j.jbusres.2016.05.001;2;2;10.1016/j.jbusres.2016.05.001;doi0652
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Getz D., 2004, Event Management, V8, P127, DOI 10.3727/1525995031436926;3;6;10.3727/1525995031436926;doi2340
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Kietzmann JH, 2011, BUS HORIZONS, V54, P241, DOI 10.1016/j.bushor.2011.01.005;1;1;10.1016/j.bushor.2011.01.005;doi0432
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Kwak H., 2010, WWW, P591, DOI DOI 10.1145/1772690.1772751;4;4;10.1145/1772690.1772751;doi1718
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Leung D, 2013, J TRAVEL TOUR MARK, V30, P3, DOI 10.1080/10548408.2013.750919;1;1;10.1080/10548408.2013.750919;doi1221
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Li X, 2013, J HOSP TOUR RES, V37, P237, DOI 10.1177/1096348011425499;1;1;10.1177/1096348011425499;doi1910
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Lin N., 2002, SOCIAL CAPITAL THEOR;1;1;;ref0323
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Liu XH, 2012, SCIENTOMETRICS, V91, P473, DOI 10.1007/s11192-011-0600-x;1;1;10.1007/s11192-011-0600-x;doi0354
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Lovejoy K, 2012, PUBLIC RELAT REV, V38, P313, DOI 10.1016/j.pubrev.2012.01.005;1;1;10.1016/j.pubrev.2012.01.005;doi0837
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Lund NF, 2018, J DESTIN MARK MANAGE, V8, P271, DOI 10.1016/j.jdmm.2017.05.003;2;2;10.1016/j.jdmm.2017.05.003;doi0716
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Macnamara Jim, 2012, INT J STRATEGIC COMM, V6, P287, DOI 10.1080/1553118x.2012.711402;3;3;10.1080/1553118x.2012.711402;doi1240
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Majmundar A, 2018, PLOS ONE, V13, DOI 10.1371/journal.pone.0206076;2;2;10.1371/journal.pone.0206076;doi2044
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Matthews D., 2015, SPECIAL EVENT PRODUC;1;1;;ref0358
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;McPherson M, 2001, ANNU REV SOCIOL, V27, P415, DOI 10.1146/annurev.soc.27.1.415;2;2;10.1146/annurev.soc.27.1.415;doi1726
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Mossberg L., 2006, Scandinavian Journal of Hospitality and Tourism, V6, P308, DOI 10.1080/15022250601003273;3;3;10.1080/15022250601003273;doi1237
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Okazaki S, 2013, INT MARKET REV, V30, P56, DOI 10.1108/02651331311298573;1;1;10.1108/02651331311298573;doi1331
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Otte E, 2002, J INF SCI, V28, P441, DOI 10.1177/016555150202800601;2;2;10.1177/016555150202800601;doi1848
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Powell WW, 1996, ADMIN SCI QUART, V41, P116, DOI 10.2307/2393988;1;1;10.2307/2393988;doi2201
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Rowley TJ, 1997, ACAD MANAGE REV, V22, P887, DOI 10.2307/259248;1;1;10.2307/259248;doi2263
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Saffer AJ, 2013, PUBLIC RELAT REV, V39, P213, DOI 10.1016/j.pubrev.2013.02.005;2;2;10.1016/j.pubrev.2013.02.005;doi0838
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;SCOTT J, 1991, ANNU REV SOCIOL, V17, P181, DOI 10.1146/annurev.so.17.080191.001145;1;1;10.1146/annurev.so.17.080191.001145;doi1723
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Swani K, 2014, IND MARKET MANAG, V43, P873, DOI 10.1016/j.indmarman.2014.04.012;1;1;10.1016/j.indmarman.2014.04.012;doi0624
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Ter Wal ALJ, 2009, ANN REGIONAL SCI, V43, P739, DOI 10.1007/s00168-008-0258-3;3;3;10.1007/s00168-008-0258-3;doi0239
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Wang Ying, 2019, Event Management, V23, P109, DOI 10.3727/152599518x15378845225384;4;4;10.3727/152599518x15378845225384;doi2341
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Washburn JH, 2000, J CONSUM MARK, V17, P591, DOI 10.1108/07363760010357796;1;1;10.1108/07363760010357796;doi1334
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Wasserman S., 1994, SNA METHODS APPL;1;1;;ref0584
WOS:000568864600001;10.1080/10548408.2020.1812466;Communicating mega events on Twitter: implications for destination marketing;Xu YH, 2016, TOURISM MANAGE, V52, P455, DOI 10.1016/j.tourman.2015.07.014;1;1;10.1016/j.tourman.2015.07.014;doi0906
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Alesina A, 2000, DETERMINANTS TRUST;1;1;;ref0011
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Algan Y, 2014, HBK ECON, P49, DOI 10.1016/B978-0-444-53538-2.00002-2;2;2;10.1016/B978-0-444-53538-2.00002-2;doi0413
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Algan Y, 2010, AM ECON REV, V100, P2060, DOI 10.1257/aer.100.5.2060;2;2;10.1257/aer.100.5.2060;doi1937
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Allen F, 2005, J FINANC ECON, V77, P57, DOI 10.1016/j.jfineco.2004.06.010;1;1;10.1016/j.jfineco.2004.06.010;doi0725
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Ananyev M., 2015, CRISES TRUST;1;1;;ref0018
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Anderson LR, 2004, AM ECON REV, V94, P373, DOI 10.1257/0002828041302082;2;2;10.1257/0002828041302082;doi1934
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Ang JS, 2015, J FINANC QUANT ANAL, V50, P569, DOI 10.1017/S002210901500006X;1;1;10.1017/S002210901500006X;doi0984
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Arrow K.J., 1972, RATE DIRECTION INVEN, P219, DOI DOI 10.1515/9781400879762-024;1;1;10.1515/9781400879762-024;doi2095
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Becchetti L, 2018, J FINANC STABIL, V37, P25, DOI 10.1016/j.jfs.2018.04.006;1;1;10.1016/j.jfs.2018.04.006;doi0741
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Bloch F, 2007, AM ECON REV, V97, P65, DOI 10.1257/aer.97.2.65;1;1;10.1257/aer.97.2.65;doi1940
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Bloch F, 2008, J ECON THEORY, V143, P36, DOI 10.1016/j.jet.2008.01.008;1;1;10.1016/j.jet.2008.01.008;doi0724
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Bourdieu P., 1986, HDB THEORY RES SOCIO, P241, DOI DOI 10.1002/9780470755679.CH15;1;1;10.1002/9780470755679.CH15;doi0023
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Bramoulle Y, 2007, J ECON BEHAV ORGAN, V64, P275, DOI 10.1016/j.jebo.2006.10.004;1;1;10.1016/j.jebo.2006.10.004;doi0717
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Burt R, 1992, STRUCTURAL HOLES;1;2;;ref0073
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Burt RS, 2000, RES ORGAN BEHAV, V22, P345, DOI 10.1016/S0191-3085(00)22009-1;1;2;10.1016/S0191-3085(00)22009-1;doi0939
WOS:000570128700007;10.1016/j.jimonfin.2020.102162;The impact of social capital on economic attitudes and outcomes;Cassola N, 2019, J FINANC STABIL, V41, P73, DOI 10.1016/j.jfs.2019.03.002;1;1;10.1016/j.jfs.2019.03.002;doi0742
